Objetivos,Metas,Indicadores,Ciudad,Valor,Fuente
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.1.1 Porcentaje de niños con desnutrición crónica,Cartagena,No Disponible,ENSIN (2010)
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.1.2 Tasa de mortalidad por desnutrición en menores de cinco años (por cada 100.000 menores,Cartagena,3.64,DANE
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.2.1 Porcentaje de niños menores de cinco años con malnutrición por delgadez,Cartagena,No Disponible,ENSIN 2010
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.2.2 Porcentaje de niños menores de cinco años con malnutrición por sobrepeso,Cartagena,No Disponible,ENSIN 2010
Objetivo2,c.       Adoptar medidas para garantizar el apropiado funcionamiento de los mercados de productos alimenticios y sus derivados. y facilitar el acceso oportuno a la información de mercado. incluyendo las reservas de alimentos. con el fin de ayudar a limitar la extrema volatilidad de los precios de alimentos.,2.c.1.1 Índice de precios al consumidor en el grupo alimentos,Cartagena,10.60,DANE
Objetivo2,2.1   Para 2030 erradicar el hambre y asegurar el acceso de todas las personas. en particular de los pobres y de las personas en situación de vulnerabilidad. incluyendo los infantes. a alimentos seguros. nutritivos y suficientes durante todo el año.,"2.1.1.1 Proporción de adultos con Desnutrición
",Cúcuta,No Disponible,ENSIN (2010)
Objetivo2,2.1   Para 2030 erradicar el hambre y asegurar el acceso de todas las personas. en particular de los pobres y de las personas en situación de vulnerabilidad. incluyendo los infantes. a alimentos seguros. nutritivos y suficientes durante todo el año.,"2.1.1.2 Proporción de población con desnutrición (retraso en talla + retraso severo en talla)en menores de 5 a 17 años
",Cúcuta,No Disponible,ENSIN (2010)
Objetivo2,2.1   Para 2030 erradicar el hambre y asegurar el acceso de todas las personas. en particular de los pobres y de las personas en situación de vulnerabilidad. incluyendo los infantes. a alimentos seguros. nutritivos y suficientes durante todo el año.,"2.1.2.1 Proporción de población con Inseguridad alimentaria leve o moderada
",Cúcuta,No Disponible,ENSIN (2010)
Objetivo2,2.1   Para 2030 erradicar el hambre y asegurar el acceso de todas las personas. en particular de los pobres y de las personas en situación de vulnerabilidad. incluyendo los infantes. a alimentos seguros. nutritivos y suficientes durante todo el año.,2.1.2.1 Proporción de población con Inseguridad alimentaria severa,Cúcuta,No Disponible,ENSIN (2010)
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.1.1 Porcentaje de niños con desnutrición crónica,Cúcuta,No Disponible,ENSIN (2010)
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.1.2 Tasa de mortalidad por desnutrición en menores de cinco años (por cada 100.000 menores,Cúcuta,3.57,DANE
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.2.1 Porcentaje de niños menores de cinco años con malnutrición por delgadez,Cúcuta,No Disponible,ENSIN 2010
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.2.2 Porcentaje de niños menores de cinco años con malnutrición por sobrepeso,Cúcuta,No Disponible,ENSIN 2010
Objetivo2,c.       Adoptar medidas para garantizar el apropiado funcionamiento de los mercados de productos alimenticios y sus derivados. y facilitar el acceso oportuno a la información de mercado. incluyendo las reservas de alimentos. con el fin de ayudar a limitar la extrema volatilidad de los precios de alimentos.,2.c.1.1 Índice de precios al consumidor en el grupo alimentos,Cúcuta,10.10,DANE
Objetivo2,2.1   Para 2030 erradicar el hambre y asegurar el acceso de todas las personas. en particular de los pobres y de las personas en situación de vulnerabilidad. incluyendo los infantes. a alimentos seguros. nutritivos y suficientes durante todo el año.,"2.1.1.1 Proporción de adultos con Desnutrición
",Ibagué,No Disponible,ENSIN (2010)
Objetivo2,2.1   Para 2030 erradicar el hambre y asegurar el acceso de todas las personas. en particular de los pobres y de las personas en situación de vulnerabilidad. incluyendo los infantes. a alimentos seguros. nutritivos y suficientes durante todo el año.,"2.1.1.2 Proporción de población con desnutrición (retraso en talla + retraso severo en talla)en menores de 5 a 17 años
",Ibagué,No Disponible,ENSIN (2010)
Objetivo2,2.1   Para 2030 erradicar el hambre y asegurar el acceso de todas las personas. en particular de los pobres y de las personas en situación de vulnerabilidad. incluyendo los infantes. a alimentos seguros. nutritivos y suficientes durante todo el año.,"2.1.2.1 Proporción de población con Inseguridad alimentaria leve o moderada
",Ibagué,No Disponible,ENSIN (2010)
Objetivo2,2.1   Para 2030 erradicar el hambre y asegurar el acceso de todas las personas. en particular de los pobres y de las personas en situación de vulnerabilidad. incluyendo los infantes. a alimentos seguros. nutritivos y suficientes durante todo el año.,2.1.2.1 Proporción de población con Inseguridad alimentaria severa,Ibagué,No Disponible,ENSIN (2010)
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.1.1 Porcentaje de niños con desnutrición crónica,Ibagué,No Disponible,ENSIN (2010)
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.1.2 Tasa de mortalidad por desnutrición en menores de cinco años (por cada 100.000 menores,Ibagué,2.29,DANE
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.2.1 Porcentaje de niños menores de cinco años con malnutrición por delgadez,Ibagué,No Disponible,ENSIN 2010
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.2.2 Porcentaje de niños menores de cinco años con malnutrición por sobrepeso,Ibagué,No Disponible,ENSIN 2010
Objetivo2,c.       Adoptar medidas para garantizar el apropiado funcionamiento de los mercados de productos alimenticios y sus derivados. y facilitar el acceso oportuno a la información de mercado. incluyendo las reservas de alimentos. con el fin de ayudar a limitar la extrema volatilidad de los precios de alimentos.,2.c.1.1 Índice de precios al consumidor en el grupo alimentos,Ibagué,11.20,DANE
Objetivo2,2.1   Para 2030 erradicar el hambre y asegurar el acceso de todas las personas. en particular de los pobres y de las personas en situación de vulnerabilidad. incluyendo los infantes. a alimentos seguros. nutritivos y suficientes durante todo el año.,"2.1.1.1 Proporción de adultos con Desnutrición
",Manizales,No Disponible,ENSIN (2010)
Objetivo2,2.1   Para 2030 erradicar el hambre y asegurar el acceso de todas las personas. en particular de los pobres y de las personas en situación de vulnerabilidad. incluyendo los infantes. a alimentos seguros. nutritivos y suficientes durante todo el año.,"2.1.1.2 Proporción de población con desnutrición (retraso en talla + retraso severo en talla)en menores de 5 a 17 años
",Manizales,No Disponible,ENSIN (2010)
Objetivo2,2.1   Para 2030 erradicar el hambre y asegurar el acceso de todas las personas. en particular de los pobres y de las personas en situación de vulnerabilidad. incluyendo los infantes. a alimentos seguros. nutritivos y suficientes durante todo el año.,"2.1.2.1 Proporción de población con Inseguridad alimentaria leve o moderada
",Manizales,No Disponible,ENSIN (2010)
Objetivo2,2.1   Para 2030 erradicar el hambre y asegurar el acceso de todas las personas. en particular de los pobres y de las personas en situación de vulnerabilidad. incluyendo los infantes. a alimentos seguros. nutritivos y suficientes durante todo el año.,2.1.2.1 Proporción de población con Inseguridad alimentaria severa,Manizales,No Disponible,ENSIN (2010)
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.1.1 Porcentaje de niños con desnutrición crónica,Manizales,No Disponible,ENSIN (2010)
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.1.2 Tasa de mortalidad por desnutrición en menores de cinco años (por cada 100.000 menores,Manizales,0,DANE
Objetivo2,2.2   Para 2030 erradicar todas las formas de malnutrición. incluyendo alcanzar en 2025 de los objetivos acordados a nivel internacional sobre retraso en el crecimiento y emaciación o consunción en niños menores de cinco años de edad. y atender las necesidades nutricionales de las adolescentes. las mujeres embarazadas y lactantes. y las personas mayores.,2.2.2.1 Porcentaje de niños menores de cinco años con malnutrición por delgadez,Manizales,No Disponible,ENSIN 2010
